job_id,title,role_id,role_title,category,company,company_type,company_tier,location,location_tier,min_experience_years,max_experience_years,avg_experience_years,required_skills,preferred_skills,all_skills,salary_min_lpa,salary_max_lpa,salary_mid_lpa,description,posted_days_ago,applicants_count
JOB-3754,Junior Associate Cloud / DevOps Architect,cloud_architect,Cloud / DevOps Architect,Cloud & Infrastructure,Target India,Retail Enterprise,Tier-2,"Pune, Maharashtra",Tier-1,1,3,2,"terraform,docker,aws,kubernetes,system_design,azure,ci_cd",git,"terraform,docker,git,aws,kubernetes,system_design,azure,ci_cd",14.0,41.3,27.6,"We are hiring a talented Cloud / DevOps Architect to join Target India in Pune, Maharashtra. Architects secure, scalable multi-cloud infrastructure, automation pipelines, and site reliability. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 2+ years of experience with Terraform, Docker, Aws, Kubernetes, System Design, Azure, Ci Cd. Preferred / Good to have: Git. Strong analytical mindset, problem-solving, and communication skills required.",29,96
JOB-3755,Mid-Level Specialist Enterprise Solutions Architect,solutions_architect,Enterprise Solutions Architect,Engineering & Strategy,Postman,Product Unicorn,Tier-1,"Bangalore, Karnataka",Tier-1,3,6,6,"communication,docker,leadership,aws,kubernetes,rest_apis,system_design,azure,ci_cd,python","microservices,terraform","communication,microservices,terraform,docker,leadership,aws,kubernetes,rest_apis,system_design,azure,ci_cd,python",39.3,112.9,76.1,"We are hiring a talented Enterprise Solutions Architect to join Postman in Bangalore, Karnataka. Designs holistic end-to-end technical system blueprints, tech stacks, and cloud migration strategies for enterprises. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 6+ years of experience with Communication, Docker, Leadership, Aws, Kubernetes, Rest Apis, System Design, Azure, Ci Cd, Python. Preferred / Good to have: Microservices, Terraform. Strong analytical mindset, problem-solving, and communication skills required.",8,75
JOB-3756,Mid-Level Specialist Full Stack Developer,full_stack_developer,Full Stack Developer,Software Engineering,Flipkart,High-Growth Unicorn,Tier-1,"Pune, Maharashtra",Tier-1,3,6,5,"postgresql,javascript,node_js,docker,rest_apis,mongodb,react,git,python",,"postgresql,javascript,docker,node_js,rest_apis,mongodb,react,git,python",11.4,35.0,23.2,"We are hiring a talented Full Stack Developer to join Flipkart in Pune, Maharashtra. Builds end-to-end user interfaces, web applications, backend services, and database layers. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 5+ years of experience with Postgresql, Javascript, Node Js, Docker, Rest Apis, Mongodb, React, Git, Python. Preferred / Good to have: . Strong analytical mindset, problem-solving, and communication skills required.",15,59
JOB-3757,Mid-Level Specialist Mobile App Developer (iOS / Android / Flutter),mobile_developer,Mobile App Developer (iOS / Android / Flutter),Software Engineering,Tiger Analytics,Analytics Consultancy,Tier-2,"Bangalore, Karnataka",Tier-1,3,6,5,"swift,kotlin,sqlite,flutter,rest_apis,data_structures_algorithms,firebase,git",,"swift,sqlite,kotlin,flutter,rest_apis,data_structures_algorithms,firebase,git",11.2,36.7,24.0,"We are hiring a talented Mobile App Developer (iOS / Android / Flutter) to join Tiger Analytics in Bangalore, Karnataka. Develops native and cross-platform mobile experiences for iOS and Android with intuitive touch UX. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 5+ years of experience with Swift, Kotlin, Sqlite, Flutter, Rest Apis, Data Structures Algorithms, Firebase, Git. Preferred / Good to have: . Strong analytical mindset, problem-solving, and communication skills required.",7,135
JOB-3758,Entry Level Machine Learning Engineer,ml_engineer,Machine Learning Engineer,Data Science & Engineering,JPMorgan Chase & Co.,Fintech & Investment Banking,Tier-1,"Chennai, Tamil Nadu",Tier-2,0,1,1,"machine_learning,tensorflow,pytorch,rest_apis,deep_learning,mlops,ci_cd,python",computer_vision,"machine_learning,pytorch,tensorflow,computer_vision,rest_apis,deep_learning,mlops,ci_cd,python",11.6,32.2,21.9,"We are hiring a talented Machine Learning Engineer to join JPMorgan Chase & Co. in Chennai, Tamil Nadu. Scales, optimizes, and deploys production machine learning systems, pipelines, and inference servers. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 1+ years of experience with Machine Learning, Tensorflow, Pytorch, Rest Apis, Deep Learning, Mlops, Ci Cd, Python. Preferred / Good to have: Computer Vision. Strong analytical mindset, problem-solving, and communication skills required.",1,318
JOB-3759,Mid-Level Specialist DevSecOps Engineer,devsecops_engineer,DevSecOps Engineer,Cloud & Infrastructure,Microsoft IDC,Tech Giant,Tier-1,"Mumbai, Maharashtra",Tier-1,3,6,5,"linux,terraform,docker,bash,aws,system_design,git,ci_cd,cybersecurity","monitoring_observability,python","terraform,linux,docker,bash,aws,system_design,git,ci_cd,cybersecurity,python,monitoring_observability",22.4,63.7,43.0,"We are hiring a talented DevSecOps Engineer to join Microsoft IDC in Mumbai, Maharashtra. Embeds automated security scanning, compliance gates, and secret management into continuous delivery pipelines. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 5+ years of experience with Linux, Terraform, Docker, Bash, Aws, System Design, Git, Ci Cd, Cybersecurity. Preferred / Good to have: Monitoring Observability, Python. Strong analytical mindset, problem-solving, and communication skills required.",14,376
JOB-3760,Mid-Level Specialist Product & Growth Analyst,product_analyst,Product & Growth Analyst,Analytics,Target India,Retail Enterprise,Tier-2,"Hyderabad, Telangana",Tier-1,3,6,5,"problem_solving,communication,product_analytics,sql,excel,tableau,statistics,business_intelligence,python","collaboration,looker","problem_solving,communication,product_analytics,sql,looker,collaboration,excel,tableau,statistics,business_intelligence,python",11.1,27.8,19.4,"We are hiring a talented Product & Growth Analyst to join Target India in Hyderabad, Telangana. Drives product experimentation, user funnel optimization, cohort retention, and A/B test analysis. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 5+ years of experience with Problem Solving, Communication, Product Analytics, Sql, Excel, Tableau, Statistics, Business Intelligence, Python. Preferred / Good to have: Collaboration, Looker. Strong analytical mindset, problem-solving, and communication skills required.",25,328
JOB-3761,Junior Associate Cybersecurity & Security Operations Engineer,cybersecurity_engineer,Cybersecurity & Security Operations Engineer,Cloud & Infrastructure,Wipro Technologies,IT Services & Enterprise,Tier-2,Gurgaon / Delhi NCR,Tier-1,1,3,2,"linux,siem,bash,aws,git,penetration_testing,cybersecurity,python","communication,kubernetes,ci_cd","communication,linux,siem,bash,aws,kubernetes,git,penetration_testing,ci_cd,cybersecurity,python",7.9,21.2,14.6,"We are hiring a talented Cybersecurity & Security Operations Engineer to join Wipro Technologies in Gurgaon / Delhi NCR. Protects digital assets, performs penetration testing, analyzes threat telemetry, and mitigates security vulnerabilities. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 2+ years of experience with Linux, Siem, Bash, Aws, Git, Penetration Testing, Cybersecurity, Python. Preferred / Good to have: Communication, Kubernetes, Ci Cd. Strong analytical mindset, problem-solving, and communication skills required.",14,162
JOB-3762,Senior Engineer Machine Learning Engineer,ml_engineer,Machine Learning Engineer,Data Science & Engineering,Fractal Analytics,Analytics Consultancy,Tier-2,"Mumbai, Maharashtra",Tier-1,6,10,6,"machine_learning,docker,tensorflow,pytorch,rest_apis,deep_learning,mlops,python","llms,computer_vision","machine_learning,docker,llms,tensorflow,pytorch,computer_vision,rest_apis,deep_learning,mlops,python",21.1,52.0,36.5,"We are hiring a talented Machine Learning Engineer to join Fractal Analytics in Mumbai, Maharashtra. Scales, optimizes, and deploys production machine learning systems, pipelines, and inference servers. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 6+ years of experience with Machine Learning, Docker, Tensorflow, Pytorch, Rest Apis, Deep Learning, Mlops, Python. Preferred / Good to have: Llms, Computer Vision. Strong analytical mindset, problem-solving, and communication skills required.",21,25
JOB-3763,Junior Product & Growth Analyst,product_analyst,Product & Growth Analyst,Analytics,InMobi,AdTech Unicorn,Tier-1,Remote (India),Remote,0,1,0,"communication,product_analytics,sql,excel,tableau,statistics,business_intelligence,python",pandas,"communication,product_analytics,sql,excel,pandas,tableau,statistics,business_intelligence,python",6.4,18.8,12.6,"We are hiring a talented Product & Growth Analyst to join InMobi in Remote (India). Drives product experimentation, user funnel optimization, cohort retention, and A/B test analysis. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 0+ years of experience with Communication, Product Analytics, Sql, Excel, Tableau, Statistics, Business Intelligence, Python. Preferred / Good to have: Pandas. Strong analytical mindset, problem-solving, and communication skills required.",13,148
JOB-3764,Entry Level Database Administrator & Architect (DBA),database_administrator,Database Administrator & Architect (DBA),Engineering,Ola Cabs,High-Growth Unicorn,Tier-1,Gurgaon / Delhi NCR,Tier-1,0,1,1,"redis,mysql,postgresql,sql,linux,docker,mongodb,system_design,python","aws,bigquery","redis,mysql,postgresql,sql,linux,docker,bigquery,aws,mongodb,system_design,python",7.8,23.5,15.7,"We are hiring a talented Database Administrator & Architect (DBA) to join Ola Cabs in Gurgaon / Delhi NCR. Maintains database reliability, replication, query tuning, indexing optimization, and high availability clusters. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 1+ years of experience with Redis, Mysql, Postgresql, Sql, Linux, Docker, Mongodb, System Design, Python. Preferred / Good to have: Aws, Bigquery. Strong analytical mindset, problem-solving, and communication skills required.",23,134
JOB-3765,Junior Associate Product & Growth Analyst,product_analyst,Product & Growth Analyst,Analytics,Cognizant Digital,IT Services & Enterprise,Tier-2,"Pune, Maharashtra",Tier-1,1,3,3,"product_analytics,sql,excel,tableau,business_intelligence,python","problem_solving,communication,power_bi","problem_solving,communication,product_analytics,sql,excel,tableau,power_bi,business_intelligence,python",6.3,17.7,12.0,"We are hiring a talented Product & Growth Analyst to join Cognizant Digital in Pune, Maharashtra. Drives product experimentation, user funnel optimization, cohort retention, and A/B test analysis. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 3+ years of experience with Product Analytics, Sql, Excel, Tableau, Business Intelligence, Python. Preferred / Good to have: Problem Solving, Communication, Power Bi. Strong analytical mindset, problem-solving, and communication skills required.",3,166
JOB-3766,Entry Level DevSecOps Engineer,devsecops_engineer,DevSecOps Engineer,Cloud & Infrastructure,PhonePe,Fintech Unicorn,Tier-1,Remote (India),Remote,0,1,1,"linux,docker,terraform,bash,aws,kubernetes,git,ci_cd,cybersecurity,python",system_design,"terraform,linux,docker,bash,aws,kubernetes,system_design,git,ci_cd,cybersecurity,python",11.5,30.6,21.1,"We are hiring a talented DevSecOps Engineer to join PhonePe in Remote (India). Embeds automated security scanning, compliance gates, and secret management into continuous delivery pipelines. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 1+ years of experience with Linux, Docker, Terraform, Bash, Aws, Kubernetes, Git, Ci Cd, Cybersecurity, Python. Preferred / Good to have: System Design. Strong analytical mindset, problem-solving, and communication skills required.",14,278
JOB-3767,Junior Associate Analytics Engineer,analytics_engineer,Analytics Engineer,Analytics & Engineering,Mu Sigma,Analytics Consultancy,Tier-2,"Kolkata, West Bengal",Tier-3,1,3,2,"snowflake,bigquery,sql,databricks,data_structures_algorithms,git,python,dbt","ci_cd,apache_airflow,tableau","snowflake,sql,bigquery,databricks,apache_airflow,tableau,data_structures_algorithms,git,ci_cd,python,dbt",6.8,18.3,12.6,"We are hiring a talented Analytics Engineer to join Mu Sigma in Kolkata, West Bengal. Bridges the gap between data analytics and data engineering using dbt, SQL modeling, and modern data stack warehouses. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 2+ years of experience with Snowflake, Bigquery, Sql, Databricks, Data Structures Algorithms, Git, Python, Dbt. Preferred / Good to have: Ci Cd, Apache Airflow, Tableau. Strong analytical mindset, problem-solving, and communication skills required.",15,285
JOB-3768,Junior Associate DevSecOps Engineer,devsecops_engineer,DevSecOps Engineer,Cloud & Infrastructure,Amazon Development Centre,Tech Giant,Tier-1,"Kolkata, West Bengal",Tier-3,1,3,1,"terraform,docker,linux,aws,kubernetes,system_design,ci_cd,cybersecurity,python,monitoring_observability",azure,"linux,terraform,docker,aws,kubernetes,system_design,azure,ci_cd,cybersecurity,python,monitoring_observability",10.3,28.2,19.2,"We are hiring a talented DevSecOps Engineer to join Amazon Development Centre in Kolkata, West Bengal. Embeds automated security scanning, compliance gates, and secret management into continuous delivery pipelines. You will work with high-performing cross-functional teams to build scalable solutions. Key Requirements: 1+ years of experience with Terraform, Docker, Linux, Aws, Kubernetes, System Design, Ci Cd, Cybersecurity, Python, Monitoring Observability. Preferred / Good to have: Azure. Strong analytical mindset, problem-solving, and communication skills required.",27,347
